"V1","V2"
"1665",7212,1
"1666",7213,1
"1667",7214,1
"1668",7215,1
"1669",7216,1
"1670",7217,1
"1671",7219,1
"1672",7220,1
"1673",7221,1
"1674",7222,1
"1675",7223,1
"1676",7224,1
"1677",7225,1
"1678",7226,1
"1679",7227,1
"1680",7228,1
"1681",7229,1
"1682",7230,1
"1683",7231,1
"1684",7232,1
"1685",7233,1
"1686",7234,1
"1687",7235,1
"1688",7236,1
"1689",7237,1
"1690",7238,1
"1691",7239,1
"1692",7240,1
"1693",7241,1
"1694",7242,1
"1695",7243,1
"1696",7245,1
"1697",7246,1
"1698",7247,1
"1699",7248,1
"1700",7249,1
"1701",7250,1
"1702",7252,1
"1703",7253,1
"1704",7254,1
"1705",7255,1
"1706",8001,1
"1707",8002,1
"1708",8003,1
"1709",8004,1
"1710",8005,1
"1711",8006,1
"1712",8007,1
"1713",8008,1
"1714",8009,1
"1715",8010,1
"1716",8011,1
"1717",8012,1
"1718",8013,1
"1719",8014,1
"1720",8015,1
"1721",8016,1
"1722",8017,1
"1723",8018,1
"1724",8019,1
"1725",8020,1
"1726",8021,1
"1727",8022,1
"1728",8023,1
"1729",8024,1
"1730",8025,1
"1731",8026,1
"1732",8027,1
"1733",8028,1
"1734",8029,1
"1735",8030,1
"1736",8031,1
"1737",8032,1
"1738",8033,1
"1739",8034,1
"1740",8035,1
"1741",8036,1
"1742",8037,1
"1743",8038,1
"1744",8039,1
"1745",8040,1
"1746",8041,1
"1747",8042,1
"1748",8043,1
"1749",8044,1
"1750",8045,1
"1751",8046,1
"1752",8047,1
"1753",8048,1
"1754",8049,1
"1755",8050,1
"1756",8051,1
"1757",8052,1
"1758",8053,1
"1759",8054,1
"1760",8055,1
"1761",8057,1
"1762",8058,1
"1763",8059,1
"1764",8060,1
"1765",8061,1
"1766",8062,1
"1767",8063,1
"1768",8064,1
"1769",8065,1
"1770",8066,1
"1771",8067,1
"1772",8068,1
"1773",8069,1
"1774",8070,1
"1775",8071,1
"1776",8072,1
"1777",8073,1
"1778",8074,1
"1779",8075,1
"1780",8076,1
"1781",8077,1
"1782",8078,1
"1783",8079,1
"1784",8080,1
"1785",8081,1
"1786",8082,1
"1787",8083,1
"1788",8084,1
"1789",8086,1
"1790",8087,1
"1791",8088,1
"1792",8089,1
"1793",8090,1
"1794",8091,1
"1795",8092,1
"1796",8093,1
"1797",8094,1
"1798",8095,1
"1799",8096,1
"1800",8097,1
"1801",8098,1
"1802",8099,1
"1803",8100,1
"1804",8101,1
"1805",8102,1
"1806",8103,1
"1807",8104,1
"1808",8105,1
"1809",8106,1
"1810",8107,1
"1811",8108,1
"1812",8109,1
"1813",8110,1
"1814",8111,1
"1815",8112,1
"1816",8114,1
"1817",8118,1
"1818",8119,1
"1819",8120,1
"1820",8121,1
"1821",8122,1
"1822",8123,1
"1823",8124,1
"1824",8125,1
"1825",8126,1
"1826",8127,1
"1827",8128,1
"1828",8129,1
"1829",8130,1
"1830",8131,1
"1831",8132,1
"1832",8133,1
"1833",8134,1
"1834",8135,1
"1835",8136,1
"1836",8137,1
"1837",8138,1
"1838",8139,1
"1839",8140,1
"1840",8141,1
"1841",8142,1
"1842",8143,1
"1843",8144,1
"1844",8145,1
"1845",8146,1
"1846",8147,1
"1847",8148,1
"1848",8149,1
"1849",8150,1
"1850",8151,1
"1851",8152,1
"1852",8153,1
"1853",8154,1
"1854",8155,1
"1855",8156,1
"1856",8157,1
"1857",8158,1
"1858",8159,1
"1859",8160,1
"1860",8161,1
"1861",8162,1
"1862",8164,1
"1863",8165,1
"1864",8166,1
"1865",8167,1
"1866",8168,1
"1867",8169,1
"1868",8170,1
"1869",8171,1
"1870",8172,1
"1871",8173,1
"1872",8175,1
"1873",8176,1
"1874",8177,1
"1875",8179,1
"1876",8180,1
"1877",8181,1
"1878",8182,1
"1879",8183,1
"1880",8184,1
"1881",8185,1
"1882",8186,1
"1883",8188,1
"1884",8189,1
"1885",8190,1
"1886",8191,1
"1887",8192,1
"1888",8193,1
"1889",8194,1
"1890",8195,1
"1891",8196,1
"1892",8197,1
"1893",8198,1
"1894",8199,1
"1895",8200,1
"1896",8201,1
"1897",8202,1
"1898",8203,1
"1899",8204,1
"1900",8205,1
"1901",8206,1
"1902",8207,1
"1903",8208,1
"1904",8209,1
"1905",8210,1
"1906",8211,1
"1907",8212,1
"1908",8213,1
"1909",8214,1
"1910",8215,1
"1911",8216,1
"1912",8217,1
"1913",8218,1
"1914",8219,1
"1915",8220,1
"1916",8221,1
"1917",8222,1
"1918",8223,1
"1919",8224,1
"1920",8225,1
"1921",8226,1
"1922",8227,1
"1923",8228,1
"1924",8229,1
"1925",8230,1
"1926",8231,1
"1927",8232,1
"1928",8233,1
"1929",8234,1
"1930",8235,1
"1931",8236,1
"1932",8237,1
"1933",8238,1
"1934",8239,1
"1935",8240,1
"1936",8241,1
"1937",8242,1
"1938",8245,1
"1939",8246,1
"1940",8247,1
"1941",8248,1
"1942",8249,1
"1943",8250,1
"1944",8251,1
"1945",8252,1
"1946",8253,1
"1947",9002,1
"1948",9004,1
"1949",9005,1
"1950",9006,1
"1951",9007,1
"1952",9008,1
"1953",9009,1
"1954",9010,1
"1955",9011,1
"1956",9012,1
"1957",9013,1
"1958",9014,1
"1959",9015,1
"1960",9016,1
"1961",9017,1
"1962",9018,1
"1963",9019,1
"1964",9020,1
"1965",9021,1
"1966",9022,1
"1967",9023,1
"1968",9025,1
"1969",9026,1
"1970",9027,1
"1971",9028,1
"1972",9029,1
"1973",9030,1
"1974",9031,1
"1975",9032,1
"1976",9033,1
"1977",9034,1
"1978",9035,1
"1979",9036,1
"1980",9037,1
"1981",9038,1
"1982",9039,1
"1983",9040,1
"1984",9041,1
"1985",9042,1
"1986",9043,1
"1987",9044,1
"1988",9045,1
"1989",9046,1
"1990",9047,1
"1991",9048,1
"1992",9049,1
"1993",9050,1
"1994",9051,1
"1995",9052,1
"1996",9053,1
"1997",9054,1
"1998",9055,1
"1999",9056,1
"2000",9057,1
"2001",9058,1
"2002",9059,1
"2003",9060,1
"2004",9061,1
"2005",9062,1
"2006",9063,1
"2007",9064,1
"2008",9065,1
"2009",9066,1
"2010",9067,1
"2011",9068,1
"2012",9069,1
"2013",9070,1
"2014",9071,1
"2015",9072,1
"2016",9073,1
"2017",9074,1
"2018",9075,1
"2019",9077,1
"2020",9078,1
"2021",9079,1
"2022",9080,1
"2023",9081,1
"2024",9082,1
"2025",9083,1
"2026",9084,1
"2027",9085,1
"2028",9086,1
"2029",9087,1
"2030",9088,1
"2031",9089,1
"2032",9090,1
"2033",9091,1
"2034",9092,1
"2035",9093,1
"2036",9094,1
"2037",9095,1
"2038",9096,1
"2039",9097,1
"2040",9098,1
"2041",9099,1
"2042",9100,1
"2043",9101,1
"2044",9102,1
"2045",9103,1
"2046",9104,1
"2047",9105,1
"2048",9106,1
"2049",9107,1
"2050",9108,1
"2051",9109,1
"2052",9110,1
"2053",9111,1
"2054",9112,1
"2055",9113,1
"2056",9114,1
"2057",9115,1
"2058",9116,1
"2059",9117,1
"2060",9118,1
"2061",9119,1
"2062",9120,1
"2063",9121,1
"2064",9122,1
"2065",9123,1
"2066",9124,1
"2067",9125,1
"2068",9126,1
"2069",9127,1
"2070",9128,1
"2071",9129,1
"2072",9130,1
"2073",9131,1
"2074",9132,1
"2075",9133,1
"2076",9134,1
"2077",9135,1
"2078",9136,1
"2079",9137,1
"2080",9138,1
"2081",9139,1
"2082",9140,1
"2083",9141,1
"2084",9142,1
"2085",9143,1
"2086",9144,1
"2087",9146,1
"2088",9147,1
"2089",9148,1
"2090",9149,1
"2091",9150,1
"2092",9151,1
"2093",9152,1
"2094",9153,1
"2095",9154,1
"2096",9155,1
"2097",9156,1
"2098",9157,1
"2099",9158,1
"2100",9159,1
"2101",9160,1
"2102",9161,1
"2103",9162,1
"2104",9163,1
"2105",9164,1
"2106",9165,1
"2107",9166,1
"2108",9167,1
"2109",9168,1
"2110",9169,1
"2111",9170,1
"2112",9171,1
"2113",9172,1
"2114",9173,1
"2115",9174,1
"2116",9175,1
"2117",9176,1
"2118",9178,1
"2119",9179,1
"2120",9180,1
"2121",9181,1
"2122",9182,1
"2123",9183,1
"2124",9184,1
"2125",9185,1
"2126",9186,1
"2127",9187,1
"2128",9188,1
"2129",9189,1
"2130",9190,1
"2131",9191,1
"2132",9192,1
"2133",9193,1
"2134",9194,1
"2135",9195,1
"2136",9196,1
"2137",9197,1
"2138",9198,1
"2139",9199,1
"2140",9200,1
"2141",9201,1
"2142",9202,1
"2143",9203,1
"2144",9204,1
"2145",9205,1
"2146",9206,1
"2147",9207,1
"2148",9208,1
"2149",9209,1
"2150",9210,1
"2151",9211,1
"2152",9212,1
"2153",9213,1
"2154",9214,1
"2155",9215,1
"2156",9216,1
"2157",9217,1
"2158",9218,1
"2159",9219,1
"2160",9220,1
"2161",9221,1
"2162",9222,1
"2163",9223,1
"2164",9224,1
"2165",9225,1
"2166",9226,1
"2167",9227,1
"2168",9228,1
"2169",9229,1
"2170",9230,1
"2171",9231,1
"2172",9232,1
"2173",9233,1
"2174",9234,1
"2175",9235,1
"2176",9236,1
"2177",9237,1
"2178",9238,1
"2179",9239,1
"2180",9240,1
"2181",9241,1
"2182",9242,1
"2183",9243,1
"2184",9244,1
"2185",9245,1
"2186",9246,1
"2187",9247,1
"2188",9248,1
"2189",9249,1
"2190",9250,1
"2191",9251,1
"2192",9252,1
"2193",10001,1
"2194",10002,1
"2195",10003,1
"2196",10004,1
"2197",10005,1
"2198",10006,1
"2199",10007,1
"2200",10008,1
"2201",10009,1
"2202",10010,1
"2203",10011,1
"2204",10012,1
"2205",10013,1
"2206",10014,1
"2207",10015,1
"2208",10016,1
"2209",10017,1
"2210",10018,1
"2211",10019,1
"2212",10020,1
"2213",10021,1
"2214",10022,1
"2215",10023,1
"2216",10025,1
"2217",10026,1
"2218",10027,1
"2219",10028,1
"2220",10029,1
"2221",10030,1
"2222",10031,1
"2223",10032,1
"2224",10033,1
"2225",10034,1
"2226",10035,1
"2227",10036,1
"2228",10038,1
"2229",10039,1
"2230",10040,1
"2231",10041,1
"2232",10042,1
"2233",10043,1
"2234",10044,1
"2235",10045,1
"2236",10046,1
"2237",10047,1
"2238",10048,1
"2239",10049,1
"2240",10050,1
"2241",10051,1
"2242",10052,1
"2243",10053,1
"2244",10054,1
"2245",10055,1
"2246",10056,1
"2247",10057,1
"2248",10058,1
"2249",10059,1
"2250",10060,1
"2251",10061,1
"2252",10063,1
"2253",10064,1
"2254",10065,1
"2255",10066,1
"2256",10067,1
"2257",10068,1
"2258",10069,1
"2259",10071,1
"2260",10072,1
"2261",10073,1
"2262",10074,1
"2263",10075,1
"2264",10076,1
"2265",10077,1
"2266",10078,1
"2267",10079,1
"2268",10080,1
"2269",10081,1
"2270",10082,1
"2271",10083,1
"2272",10084,1
"2273",10085,1
"2274",10086,1
"2275",10087,1
"2276",10088,1
"2277",10090,1
"2278",10091,1
"2279",10092,1
"2280",10093,1
"2281",10094,1
"2282",10095,1
"2283",10096,1
"2284",10097,1
"2285",10098,1
"2286",10099,1
"2287",10100,1
"2288",10101,1
"2289",10102,1
"2290",10103,1
"2291",10104,1
"2292",10105,1
"2293",10106,1
"2294",10107,1
"2295",10108,1
"2296",10109,1
"2297",10110,1
"2298",10111,1
"2299",10112,1
"2300",10113,1
"2301",10114,1
"2302",10115,1
"2303",10116,1
"2304",10117,1
"2305",10118,1
"2306",10119,1
"2307",10121,1
"2308",10122,1
"2309",10123,1
"2310",10124,1
"2311",10125,1
"2312",10126,1
"2313",10127,1
"2314",10128,1
"2315",10129,1
"2316",10130,1
"2317",10131,1
"2318",10132,1
"2319",10133,1
"2320",10134,1
"2321",10135,1
"2322",10136,1
"2323",10137,1
"2324",10138,1
"2325",10139,1
"2326",10140,1
"2327",10141,1
"2328",10142,1
"2329",10143,1
"2330",10144,1
"2331",10145,1
"2332",10146,1
"2333",10147,1
"2334",10148,1
"2335",10149,1
"2336",10151,1
"2337",10152,1
"2338",10153,1
"2339",10154,1
"2340",10155,1
"2341",10156,1
"2342",10158,1
"2343",10159,1
"2344",10160,1
"2345",10161,1
"2346",10162,1
"2347",10163,1
"2348",10164,1
"2349",10165,1
"2350",10166,1
"2351",10167,1
"2352",10168,1
"2353",10169,1
"2354",10170,1
"2355",10171,1
"2356",10172,1
"2357",10173,1
"2358",10175,1
"2359",10176,1
"2360",10177,1
"2361",10178,1
"2362",10179,1
"2363",10180,1
"2364",10181,1
"2365",10182,1
"2366",10183,1
"2367",10184,1
"2368",10185,1
"2369",10186,1
"2370",10187,1
"2371",10188,1
"2372",10189,1
"2373",10190,1
"2374",10191,1
"2375",10192,1
"2376",10193,1
"2377",10194,1
"2378",10195,1
"2379",10196,1
"2380",10197,1
"2381",10198,1
"2382",10199,1
"2383",10200,1
"2384",10201,1
"2385",10202,1
"2386",10203,1
"2387",10204,1
"2388",10205,1
"2389",10206,1
"2390",10207,1
"2391",10208,1
"2392",10209,1
"2393",10210,1
"2394",10211,1
"2395",10212,1
"2396",10214,1
"2397",10215,1
"2398",10216,1
"2399",10217,1
"2400",10218,1
"2401",10219,1
"2402",10220,1
"2403",10221,1
"2404",10222,1
"2405",10223,1
"2406",10224,1
"2407",10225,1
"2408",10226,1
"2409",10227,1
"2410",10228,1
"2411",10229,1
"2412",10230,1
"2413",10232,1
"2414",10233,1
"2415",10234,1
"2416",10235,1
"2417",10236,1
"2418",10237,1
"2419",10238,1
"2420",10239,1
"2421",10240,1
"2422",10241,1
"2423",10242,1
"2424",10243,1
"2425",10244,1
"2426",10245,1
"2427",10246,1
"2428",10247,1
"2429",10248,1
"2430",10251,1
"2431",10252,1
"2432",10253,1
"2433",10254,1
"2434",10255,1
"2435",10256,1
"2436",10257,1
"2437",10258,1
"2438",10259,1
"2439",10260,1
"2440",10261,1
"2441",10262,1
"2442",10263,1
"2443",10264,1
"2444",10265,1
"2445",10266,1
"2446",10267,1
"2447",10268,1
"2448",10269,1
"2449",10270,1
"2450",10271,1
"2451",10272,1
"2452",10273,1
"2453",10274,1
"2454",10275,1
"2455",10276,1
"2456",10277,1
"2457",10278,1
"2458",10279,1
"2459",10280,1
"2460",10281,1
"2461",10282,1
"2462",10283,1
"2463",10285,1
"2464",10286,1
"2465",10287,1
"2466",10288,1
"2467",10289,1
"2468",10290,1
"2469",10291,1
"2470",10292,1
"2471",10293,1
"2472",11001,1
"2473",11002,1
"2474",11003,1
"2475",11004,1
"2476",11005,1
"2477",11006,1
"2478",11007,1
"2479",11008,1
"2480",11009,1
"2481",11010,1
"2482",11011,1
"2483",11012,1
"2484",11013,1
"2485",11014,1
"2486",11016,1
"2487",11017,1
"2488",11018,1
"2489",11019,1
"2490",11020,1
"2491",11021,1
"2492",11022,1
"2493",11023,1
"2494",11024,1
"2495",11026,1
"2496",11027,1
"2497",11028,1
"2498",11029,1
"2499",11030,1
"2500",11031,1
"2501",11032,1
"2502",11033,1
"2503",11034,1
"2504",11035,1
"2505",11036,1
"2506",11037,1
"2507",11038,1
"2508",11039,1
"2509",11040,1
"2510",11041,1
"2511",11043,1
"2512",11044,1
"2513",11045,1
"2514",11046,1
"2515",11047,1
"2516",11048,1
"2517",11049,1
"2518",11050,1
"2519",11051,1
"2520",11052,1
"2521",11053,1
"2522",11054,1
"2523",11055,1
"2524",11056,1
"2525",11057,1
"2526",11058,1
"2527",11059,1
"2528",11060,1
"2529",11061,1
"2530",11063,1
"2531",11064,1
"2532",11065,1
"2533",11066,1
"2534",11067,1
"2535",11068,1
"2536",11070,1
"2537",11071,1
"2538",11072,1
"2539",11073,1
"2540",11075,1
"2541",11076,1
"2542",11077,1
"2543",11078,1
"2544",11079,1
"2545",11080,1
"2546",11081,1
"2547",11082,1
"2548",11083,1
"2549",11084,1
"2550",11085,1
"2551",11086,1
"2552",11087,1
"2553",11088,1
"2554",11089,1
"2555",11090,1
"2556",11091,1
"2557",11092,1
"2558",11093,1
"2559",11094,1
"2560",11095,1
"2561",11096,1
"2562",11097,1
"2563",11098,1
"2564",11099,1
"2565",11100,1
"2566",11101,1
"2567",11102,1
"2568",11103,1
"2569",11104,1
"2570",11105,1
"2571",11106,1
"2572",11107,1
"2573",11108,1
"2574",11109,1
"2575",11110,1
"2576",11111,1
"2577",11112,1
"2578",11113,1
"2579",11114,1
"2580",11115,1
"2581",11116,1
"2582",11117,1
"2583",11118,1
"2584",11119,1
"2585",11120,1
"2586",11121,1
"2587",11122,1
"2588",11123,1
"2589",11124,1
"2590",11125,1
"2591",11126,1
"2592",11127,1
"2593",11128,1
"2594",11130,1
"2595",11131,1
"2596",11132,1
"2597",11133,1
"2598",11134,1
"2599",11135,1
"2600",11136,1
"2601",11137,1
"2602",11138,1
"2603",11139,1
"2604",11140,1
"2605",11141,1
"2606",11143,1
"2607",11144,1
"2608",11145,1
"2609",11146,1
"2610",11147,1
"2611",11148,1
"2612",11149,1
"2613",11151,1
"2614",11152,1
"2615",11153,1
"2616",11154,1
"2617",11155,1
"2618",11156,1
"2619",11157,1
"2620",11158,1
"2621",11159,1
"2622",11160,1
"2623",11161,1
"2624",11162,1
"2625",11163,1
"2626",11164,1
"2627",11165,1
"2628",11166,1
"2629",11167,1
"2630",11168,1
"2631",11169,1
"2632",11170,1
"2633",11171,1
"2634",11172,1
"2635",11173,1
"2636",11174,1
"2637",11175,1
"2638",11176,1
"2639",11177,1
"2640",11178,1
"2641",11179,1
"2642",11180,1
"2643",11181,1
"2644",11182,1
"2645",11183,1
"2646",11184,1
"2647",11185,1
"2648",11186,1
"2649",11187,1
"2650",11188,1
"2651",11189,1
"2652",11190,1
"2653",11191,1
"2654",11192,1
"2655",11193,1
"2656",11194,1
"2657",11195,1
"2658",11196,1
"2659",11197,1
"2660",11198,1
"2661",11200,1
"2662",11201,1
"2663",11202,1
"2664",11203,1
"2665",11204,1
"2666",11205,1
"2667",11206,1
"2668",11207,1
"2669",11208,1
"2670",11209,1
"2671",11210,1
"2672",11211,1
"2673",11212,1
"2674",11213,1
"2675",11214,1
"2676",11215,1
"2677",11216,1
"2678",11217,1
"2679",11218,1
"2680",11219,1
"2681",11220,1
"2682",11221,1
"2683",11222,1
"2684",11223,1
"2685",11224,1
"2686",11225,1
"2687",11226,1
"2688",11227,1
"2689",11228,1
"2690",11229,1
"2691",11230,1
"2692",11231,1
"2693",11232,1
"2694",11233,1
"2695",11234,1
"2696",11235,1
"2697",11236,1
"2698",11237,1
"2699",11238,1
"2700",11239,1
"2701",11240,1
"2702",11241,1
"2703",11242,1
"2704",11243,1
"2705",11244,1
"2706",11245,1
"2707",11246,1
"2708",11247,1
"2709",11248,1
"2710",11249,1
"2711",11250,1
"2712",11251,1
"2713",11252,1
"2714",11253,1
"2715",11254,1
"2716",11255,1
"2717",11256,1
"2718",11257,1
"2719",11258,1
"2720",11259,1
"2721",11260,1
"2722",11261,1
"2723",11262,1
"2724",11263,1
"2725",11264,1
"2726",11265,1
"2727",11266,1
"2728",11268,1
"2729",11269,1
"2730",11270,1
"2731",11271,1
"2732",11272,1
"2733",11273,1
"2734",11274,1
"2735",11275,1
"2736",11276,1
"2737",11278,1
"2738",11279,1
"2739",11280,1
"2740",11281,1
"2741",11282,1
"2742",11283,1
"2743",11284,1
"2744",11285,1
"2745",11286,1
"2746",11287,1
"2747",11288,1
"2748",11289,1
"2749",11290,1
"2750",11291,1
"2751",11292,1
"2752",11293,1
"2753",11294,1
"2754",12001,1
"2755",12002,1
"2756",12003,1
"2757",12004,1
"2758",12005,1
"2759",12006,1
"2760",12007,1
"2761",12008,1
"2762",12009,1
"2763",12010,1
"2764",12011,1
"2765",12012,1
"2766",12013,1
"2767",12014,1
"2768",12015,1
"2769",12016,1
"2770",12017,1
"2771",12018,1
"2772",12019,1
"2773",12020,1
"2774",12021,1
"2775",12022,1
"2776",12023,1
"2777",12024,1
"2778",12025,1
"2779",12026,1
"2780",12027,1
"2781",12028,1
"2782",12029,1
"2783",12030,1
"2784",12031,1
"2785",12032,1
"2786",12033,1
"2787",12034,1
"2788",12035,1
"2789",12036,1
"2790",12037,1
"2791",12039,1
"2792",12040,1
"2793",12041,1
"2794",12042,1
"2795",12043,1
"2796",12044,1
"2797",12045,1
"2798",12046,1
"2799",12047,1
"2800",12048,1
"2801",12049,1
"2802",12050,1
"2803",12051,1
"2804",12052,1
"2805",12053,1
"2806",12054,1
"2807",12055,1
"2808",12056,1
"2809",12057,1
"2810",12058,1
"2811",12059,1
"2812",12060,1
"2813",12061,1
"2814",12062,1
"2815",12064,1
"2816",12065,1
"2817",12066,1
"2818",12067,1
"2819",12068,1
"2820",12069,1
"2821",12070,1
"2822",12071,1
"2823",12072,1
"2824",12073,1
"2825",12074,1
"2826",12075,1
"2827",12076,1
"2828",12077,1
"2829",12078,1
"2830",12079,1
"2831",12080,1
"2832",12081,1
"2833",12082,1
"2834",12083,1
"2835",12084,1
"2836",12085,1
"2837",12086,1
"2838",12087,1
"2839",12088,1
"2840",12089,1
"2841",12090,1
"2842",12091,1
"2843",12092,1
"2844",12093,1
"2845",12094,1
"2846",12095,1
"2847",12096,1
"2848",12097,1
"2849",12098,1
"2850",12099,1
"2851",12100,1
"2852",12101,1
"2853",12102,1
"2854",12103,1
"2855",12104,1
"2856",12105,1
"2857",12106,1
"2858",12107,1
"2859",12108,1
"2860",12109,1
"2861",12110,1
"2862",12111,1
"2863",12112,1
"2864",12113,1
"2865",12114,1
"2866",12115,1
"2867",12116,1
"2868",12117,1
"2869",12118,1
"2870",12119,1
"2871",12120,1
"2872",12121,1
"2873",12122,1
"2874",12123,1
"2875",12124,1
"2876",12125,1
"2877",12126,1
"2878",12127,1
"2879",12128,1
"2880",12129,1
"2881",12130,1
"2882",12131,1
"2883",12132,1
"2884",12133,1
"2885",12134,1
"2886",12135,1
"2887",12136,1
"2888",12137,1
"2889",12138,1
"2890",12139,1
"2891",12140,1
"2892",12141,1
"2893",12142,1
"2894",12143,1
"2895",12144,1
"2896",12145,1
"2897",12146,1
"2898",12147,1
"2899",12148,1
"2900",12149,1
"2901",12150,1
"2902",12151,1
"2903",12152,1
"2904",12153,1
"2905",12154,1
"2906",12155,1
"2907",12156,1
"2908",12157,1
"2909",12158,1
"2910",12159,1
"2911",12160,1
"2912",12161,1
"2913",12162,1
"2914",12163,1
"2915",12164,1
"2916",12165,1
"2917",12166,1
"2918",12167,1
"2919",12168,1
"2920",12169,1
"2921",12170,1
"2922",12171,1
"2923",12172,1
"2924",12173,1
"2925",12174,1
"2926",12175,1
"2927",12176,1
"2928",12177,1
"2929",12178,1
"2930",12179,1
"2931",12180,1
"2932",12181,1
"2933",12182,1
"2934",12183,1
"2935",12184,1
"2936",12185,1
"2937",12186,1
"2938",12187,1
"2939",12188,1
"2940",12189,1
"2941",12190,1
"2942",12191,1
"2943",12192,1
"2944",12193,1
"2945",12194,1
"2946",12195,1
"2947",12196,1
"2948",12197,1
"2949",12198,1
"2950",12199,1
"2951",12200,1
"2952",12201,1
"2953",12202,1
"2954",12203,1
"2955",12204,1
"2956",12206,1
"2957",12207,1
"2958",12208,1
"2959",12209,1
"2960",12210,1
"2961",12211,1
"2962",12212,1
"2963",12213,1
"2964",12214,1
"2965",12215,1
"2966",12216,1
"2967",12217,1
"2968",12218,1
"2969",12219,1
"2970",12220,1
"2971",12221,1
"2972",12222,1
"2973",12223,1
"2974",12224,1
"2975",12225,1
"2976",12226,1
"2977",12227,1
"2978",12228,1
"2979",12229,1
"2980",12230,1
"2981",12231,1
"2982",12232,1
"2983",12233,1
"2984",12234,1
"2985",12235,1
"2986",12236,1
"2987",12237,1
"2988",12238,1
"2989",12239,1
"2990",12240,1
"2991",12241,1
"2992",12242,1
"2993",12243,1
"2994",12244,1
"2995",12246,1
"2996",12247,1
"2997",12248,1
"2998",12249,1
"2999",12250,1
"3000",12251,1
"3001",12252,1
"3002",12253,1
"3003",12254,1
"3004",12255,1
"3005",12256,1
"3006",12257,1
"3007",12258,1
"3008",12259,1
"3009",12260,1
"3010",12261,1
"3011",12262,1
"3012",12263,1
"3013",12264,1
"3014",12265,1
"3015",12266,1
"3016",12267,1
"3017",12268,1
"3018",12269,1
"3019",12270,1
"3020",101001,1
"3021",101002,1
"3022",101003,1
"3023",101004,1
"3024",101005,1
"3025",101006,1
"3026",101007,1
"3027",101008,1
"3028",101009,1
"3029",101010,1
"3030",101011,1
"3031",101013,1
"3032",101014,1
"3033",101015,1
"3034",101016,1
"3035",101017,1
"3036",101018,1
"3037",101019,1
"3038",101020,1
"3039",101021,1
"3040",101022,1
"3041",101023,1
"3042",101025,1
"3043",101026,1
"3044",101027,1
"3045",101028,1
"3046",101029,1
"3047",101030,1
"3048",101031,1
"3049",101032,1
"3050",101033,1
"3051",101034,1
"3052",101035,1
"3053",101036,1
"3054",101037,1
"3055",101038,1
"3056",101039,1
"3057",101040,1
"3058",101041,1
"3059",101042,1
"3060",101043,1
"3061",101044,1
"3062",101045,1
"3063",101046,1
"3064",101047,1
"3065",101048,1
"3066",101049,1
"3067",101050,1
"3068",101051,1
"3069",101052,1
"3070",101053,1
"3071",101055,1
"3072",101056,1
"3073",101057,1
"3074",101058,1
"3075",101059,1
"3076",101060,1
"3077",101061,1
"3078",101062,1
"3079",101064,1
"3080",101065,1
"3081",101066,1
"3082",101067,1
"3083",101069,1
"3084",101070,1
"3085",101071,1
"3086",101072,1
"3087",101073,1
"3088",101074,1
"3089",101075,1
"3090",101076,1
"3091",101077,1
"3092",101078,1
"3093",101079,1
"3094",101080,1
"3095",101081,1
"3096",101082,1
"3097",101083,1
"3098",101084,1
"3099",101085,1
"3100",101087,1
"3101",101088,1
"3102",101089,1
"3103",101090,1
"3104",101091,1
"3105",101092,1
"3106",101093,1
"3107",101094,1
"3108",101095,1
"3109",101096,1
"3110",101097,1
"3111",101098,1
"3112",101099,1
"3113",101100,1
"3114",101101,1
"3115",101102,1
"3116",101103,1
"3117",101104,1
"3118",101105,1
"3119",101106,1
"3120",101107,1
"3121",101108,1
"3122",101109,1
"3123",101110,1
"3124",101111,1
"3125",101112,1
"3126",101113,1
"3127",101114,1
"3128",101115,1
"3129",101116,1
"3130",101117,1
"3131",101118,1
"3132",101119,1
"3133",101120,1
"3134",101121,1
"3135",101122,1
"3136",101123,1
"3137",101124,1
"3138",101125,1
"3139",101126,1
"3140",101127,1
"3141",101128,1
"3142",101129,1
"3143",101130,1
"3144",101131,1
"3145",101132,1
"3146",101133,1
"3147",101134,1
"3148",101135,1
"3149",101136,1
"3150",101137,1
"3151",101138,1
"3152",101139,1
"3153",101140,1
"3154",101141,1
"3155",101142,1
"3156",101143,1
"3157",101144,1
"3158",101145,1
"3159",101146,1
"3160",101147,1
"3161",101148,1
"3162",101149,1
"3163",101150,1
"3164",101151,1
"3165",101152,1
"3166",101153,1
"3167",101154,1
"3168",101155,1
"3169",101156,1
"3170",101157,1
"3171",101158,1
"3172",101159,1
"3173",101160,1
"3174",101161,1
"3175",101162,1
"3176",101163,1
"3177",101164,1
"3178",101165,1
"3179",101166,1
"3180",101167,1
"3181",101169,1
"3182",101170,1
"3183",101171,1
"3184",101173,1
"3185",101174,1
"3186",101175,1
"3187",101176,1
"3188",101177,1
"3189",101178,1
"3190",101179,1
"3191",101180,1
"3192",101181,1
"3193",101182,1
"3194",101183,1
"3195",101184,1
"3196",101185,1
"3197",101186,1
"3198",101187,1
"3199",101188,1
"3200",101189,1
"3201",101190,1
"3202",101191,1
"3203",101192,1
"3204",101194,1
"3205",101195,1
"3206",101196,1
"3207",101197,1
